영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화 감독 이름,제작사 코드
20242129,1일 3싸-그녀가 자꾸 세운다,,2023,20240717,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),히무 롯쿠,
20233140,더 납작 엎드릴게요,"Will you please stop, please",2024,20240710,장편,개봉,한국,드라마,한국,드라마,김은영,20231422
20208911,탈출: 프로젝트 사일런스,PROJECT SILENCE,2024,20240712,장편,개봉,한국,스릴러,한국,스릴러,김태곤,"20204141, 20110854"
20208245,핸섬가이즈,Handsome Guys,2023,20240626,장편,개봉,한국,코미디,한국,코미디,남동협,2016841
20242122,크게 잘 세우는 아이리,,2023,20240716,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),토리피,
20242110,육체 가정부-잘 닦고 잘 빤다,,2022,20240716,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),타카야마 켄타로,
20241889,너무커서아파요흑인대물오빠-무삭제,,2024,20240716,장편,개봉,한국,성인물(에로),한국,성인물(에로),천성준,20130184
20241094,굿바이 크루얼 월드,Goodbye Cruel World,2022,20240716,장편,개봉,일본,"액션,범죄",일본,액션,오오모리 타츠시,
20242113,고객만족 오일마사지-마지막 한방울까지 뽑아준다,,2023,20240716,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),토리피,
20242112,MZ가 아재와의 섹스를 좋아하는 이유,,2022,20240716,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),타카야마 켄타로,
20193706,카운트,Count,2021,20230222,장편,개봉,한국,드라마,한국,드라마,권혁재,20186561
20180671,호밀밭의 반항아,Rebel in the Rye,2017,20181018,장편,개봉,미국,드라마,미국,드라마,대니 스트롱,
20240541,언더더씨: 마법 산호초를 찾아서,Shorty and The Legend of the enchanted reef,2023,20240627,장편,개봉,독일,애니메이션,독일,애니메이션,,
20249994,노무현과 바보들: 못다한 이야기,,2024,20240523,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김재희,20199982
20240781,플라이 미 투 더 문,Fly Me to the Moon,2024,20240712,장편,개봉,"미국,영국","멜로/로맨스,코미디",미국,멜로/로맨스,그랙 버랜티,
20241405,볼빨간사춘기: 메리 고 라운드 더 무비,BOL4: MERRY GO ROUND THE MOVIE,2024,20240712,장편,개봉,한국,공연,한국,공연,조윤수,20172421
20241268,미안하다 사정했다,,2024,20240712,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로),이타치,20114899
20241500,내 아내는 섹스 중독,,2024,20240712,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),모니카,20122937
20219997,드림팰리스,Dream Palace,2022,20230531,장편,개봉,한국,드라마,한국,드라마,가성문,20100036
20234708,막걸리가 알려줄거야 ,FAQ,2024,20240228,장편,개봉,한국,"드라마,SF,코미디",한국,드라마,김다민,20138660
20240479,타로,Tarot,2024,20240614,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러),,"20154468, 20242401"
20242079,피지컬 뷁 섹시 챌린지,,2024,20240711,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20240761,빅샤크5: 80일간의 해저일주,Happy Little Submarine : Around the World in 80 Days,2023,20240711,장편,개봉,중국,애니메이션,중국,애니메이션,,
20241020,무르익은 몸의 유부녀,,2024,20240711,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20241041,당신의 아내를 잠시 빌려 가겠습니다,,2024,20240711,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20242002,이솝이야기,,2024,20240710,장편,개봉,한국,공연,한국,공연,,20110019
20240850,극장판 도라에몽: 진구의 지구 교향곡,Doraemon: Nobita's Earth Symphony,2024,20240710,장편,개봉,일본,애니메이션,일본,애니메이션,이마이 카즈아키,
20241867,2024 박은빈 팬 콘서트 <은빈노트 : 디바>,2024 PARK EUN BIN FAN CONCERT <EUNBIN NOTE: DIVA>,2024,20240710,장편,개봉,한국,공연,한국,공연,,
20235563,정직한 사람들,Honest People,2024,20240626,장편,개봉,한국,드라마,한국,드라마,김문경,20242281
20218527,이공삼칠,On My Way Home,2022,20220608,장편,개봉,한국,"가족,드라마",한국,가족,모홍진,"20140888, 20101107"
20249355,프리실라,Priscilla,2023,20240619,장편,개봉,미국,"드라마,멜로/로맨스,뮤지컬",미국,드라마,소피아 코폴라,
20241362,흑인사위와 발정난 젊은장모,,2024,20240705,장편,개봉,한국,성인물(에로),한국,성인물(에로),천성준,20130184
20241647,남편 부하직원들한테 단백질 받아 먹는 아내,SAKAURAMINAKADASI,2023,20240705,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20241034,일단 이 누나랑 섹스하고 생각하자,,2024,20240704,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20224882,마녀(魔女) Part2. The Other One,The Witch: Part 2. The Other One,2021,20220615,장편,개봉,한국,액션,한국,액션,박훈정,"20161022, 20161781, 20101149"
20230956,세기말의 사랑,Ms. Apocalypse,2023,20240124,장편,개봉,한국,드라마,한국,드라마,임선애,"20125895, 20241661"
20138561,모범생,Schoolgirl,2016,20171117,장편,개봉,한국,스릴러,한국,스릴러,"노홍식, 이영진","20112272, 20154728"
20234622,북극백화점의 안내원,The Concierge,2023,20240619,장편,개봉,일본,애니메이션,일본,애니메이션,이타즈 요시미,
20241033,오늘 처음 본 야한 누나,,2024,20240704,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20248222,기동전사 건담 시드 프리덤,Mobile Suit Gundam SEED FREEDOM,2024,20240403,장편,개봉,일본,애니메이션,일본,애니메이션,후쿠다 미츠오,
20241541,민요 첼로,,2024,20240703,장편,개봉,한국,공연,한국,공연,,20110019
20241284,다큐 황은정 : 스마트폰이 뭐길래,SMARTPHONE MATTERS,2024,20240703,장편,개봉,한국,드라마,한국,드라마,"팽성우, 정유경, 김소정, 인진수",20242381
20241047,극장판 폴 프린세스!!,POLE PRINCESS!! the Movie,2023,20240703,장편,개봉,일본,"애니메이션,드라마",일본,애니메이션,에조에 히토미,
20247397,존 오브 인터레스트,The Zone of Interest,2023,20240605,장편,개봉,미국,드라마,미국,드라마,조나단 글레이저,
20247811,콰이어트 플레이스: 첫째 날,A Quiet Place: Day One,2024,20240626,장편,개봉,미국,스릴러,미국,스릴러,마이클 사노스키,
20249490,목화솜 피는 날,When We Bloom Again,2024,20240522,장편,개봉,한국,드라마,한국,드라마,신경수,20101123
20232077,어른 김장하,A Man Who Heals the City,2023,20231115,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김현지,20231269
20240412,마거리트의 정리,Marguerite’s Theorem,2023,20240627,장편,개봉,프랑스,드라마,프랑스,드라마,안나 노비옹,
20231041,댓글부대,Troll Factory,2024,20240327,장편,개봉,한국,"범죄,드라마",한국,범죄,안국진,20202921
20240341,사다코 디엑스,Sadako DX,2022,20240701,장편,개봉,일본,공포(호러),일본,공포(호러),키무라 히사시,
20236468,연련(戀鍊),Yeonryeon,2023,20240327,장편,개봉,한국,"가족,드라마,사극",한국,가족,강서곤,20141149
20241498,도토리,DOTORI,2024,20240627,장편,개봉,한국,드라마,한국,드라마,허영철,20242361
20233173,따뜻하고 따뜻하고 뜨겁고,Longing to see you,2022,20240601,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이마오카 신지,
20241232,하숙집 아줌마의 헤픈 가랑이,,2024,20240628,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20061917
20241045,탐욕에 빠진 욕정녀,,2024,20240628,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20240196,이자카야 : 특별한 서비스,,2024,20240628,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,,
20240903,의붓아들아 마구마구 찔러줘,TIJYORUOKASAN-04,2023,20240628,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20241044,아줌마지만 안아 주세요,,2024,20240628,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20240924,아줌마 이렇게 크면 직접 할 수 있겠어,BAISYUNHITODUMA,2023,20240628,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20241243,기억상실증 각성시켜준 그놈 물건,,2024,20240628,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20061917
20241504,배달녀의 목적,,2024,20240626,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20235043,아낌없이 다 내주는 형수님 무삭제,,2023,20240625,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20240742,돌싱녀들만 노리는 쓰레기 형제,,2024,20240625,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20230861
20218453,아사다 가족,The Asadas,2020,20240622,장편,개봉,일본,드라마,일본,드라마,나카노 료타,
20247446,터져버린 성욕 무삭제판,お義母さん…女房よりもずっといいよ 사용제명(번역제명)	터져버린 성욕 무삭제판,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,나카노 야요이,
20247720,쾌감에 젖은 새엄마 무삭제판,田舎の近親相姦　息子が母を犯す瞬間(二ノ宮慶子),2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,
20247256,젖은 속옷에 비친 유부녀 무삭제판,私、屋根裏に棲み着いた我が家の前オ ーナーに、犯され続けています,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,시즈카만,
20240740,음란한 가랑이,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,잠파,
20240802,유부녀의 터진 성욕,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,잠파,
20247445,욕정에 젖은 맛 무삭제판,続・異常性交　五十路母と子其ノ弐拾伍,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,
20248725,아내가 모른 비밀사정 무삭제판,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,나카노 야요이,
20240683,신선한 여대생과 즉석만남3,,,20240621,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20248909,새엄마의 음란 위로,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사쿠라비토,
20240483,비교적 괜찮은 유부녀들3,,2023,20240621,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20114923,백만엔걸 스즈코,One Million Yen And The Nigamushi Woman,2008,20240621,장편,개봉,일본,"코미디,드라마",일본,코미디,타나다 유키,
20249293,밤에 젖는 며느리,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사쿠라비토,
20240785,밀착한 아들의 여자,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오오사키히로하루,
20247721,무방비 욕정 무삭제판,続・異常性交　五十路母と子其ノ弐拾四,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,
20248737,며느리의 그맛,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사쿠라비토,
20249257,동정뺏은 새엄마,,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사쿠라비토,
20248919,도발하다 당한 새엄마,,2023,20240621,장편,개봉,"일본,한국",멜로/로맨스,일본,멜로/로맨스,사쿠라비토,
20247257,굶주린 앞집 여자 무삭제판,向かいのオトコに覗かれ興奮する早濡 れ淫乱人妻,2023,20240621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,시즈카만,
20240613,신입 여직원 온몸으로 신고식,,2024,20240619,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20249595,엄청난 폭유녀 성욕 터진 날,Why The Wife Becomes A SEX Worker,2022,20240618,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20240922,쉿! 임신하고 싶어서 올라탔어요,KANZENSYUKAN-02,2023,20240614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20240634,발랑까진 새엄마,,2024,20240612,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20241066,대박나는 마사지샵의 영업비밀 3,,2024,20240612,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20240891,손만 대도 터지는 봉선화 며느리,,2024,20240611,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),,20217321
20249890,이중노출,,2024,20240607,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217541
20249709,모녀덮밥 오마카세,,2024,20240607,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20240633,밤마다 찾아오는 의붓딸,,2024,20240605,장편,개봉,한국,성인물(에로),한국,성인물(에로),,
20233193,여행에서 찾은 사랑 로맨스 일탈,"Far away, Further away",2022,20240603,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이마오카 신지,
20247822,사내커플 : 신음소리 가득한 사무실,,2024,20240602,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,,
20249956,목중무인 : 안하무인,Eye for an Eye ,2022,20240627,장편,개봉,중국,"사극,액션",중국,사극,,
20241018,탱글탱글 맛있는 여후배,,2024,20240627,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236886,리틀 블루,LITTLE BLUE,2022,20240627,장편,개봉,대만,멜로/로맨스,대만,멜로/로맨스,이이팡,
20241019,공격적인 몸매의 옆집 아줌마,,2024,20240627,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20218541,밀수,Smugglers,2023,20230726,장편,개봉,한국,액션,한국,액션,류승완,20100374
20241082,쿵쿵따 탐험대,,2023,20240626,장편,개봉,한국,기타,한국,기타,이광범,20241826
20241181,피렌체와 우피치 미술관,FLORENCE AND THE UFFIZI GALLERY,2015,20240626,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리,,
20180106,태풍 클럽,Typhoon Club,1985,20240626,장편,개봉,일본,기타,일본,기타,소마이 신지,
20241238,키키의 경계성 인격장애 다이어리,,2024,20240626,장편,개봉,한국,공연,한국,공연,,20110019
20230842,우리와 상관없이,Regardless of Us,2023,20240626,장편,개봉,한국,드라마,한국,드라마,유형준,20242211
20235974,인사이드 아웃 2,Inside Out 2,2024,20240612,장편,개봉,미국,애니메이션,미국,애니메이션,켈시 만,"20101412, 20104491"
20240769,감독판 김일성의 아이들,Director’s Cut: KIM IL SUNG’s Children,2024,20240625,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김덕영,20241921
20179286,하이큐!! 콘셉트의 싸움,Haikyu!! The movie: The Battle of Concepts,2017,20180111,장편,개봉,일본,애니메이션,일본,애니메이션,미츠나카 스스무,
20193385,하이큐!! 땅 VS 하늘,Haikyu!! OVA4 and Haikyu!! OVA5,2019,20200123,장편,개봉,일본,애니메이션,일본,애니메이션,미츠나카 스스무,
20174778,하이큐!! 재능과 센스,Haikyu!!The movie: The Talent and the Sense,2017,20171115,장편,개봉,일본,애니메이션,일본,애니메이션,미츠나카 스스무,
20249121,"안전제일, 놀이퀴즈 최강전",,2023,20240411,장편,개봉,한국,기타,한국,기타,이광범,20241826
20211062,판문점,PAN MUN JOM: The front line of ideology,2024,20240619,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,송원근,20216801
